city,order_p,order_d,order_q,aic,r2,rmse,mae,n,variance,r2_undefined
Kolhapur,2,1,2,119.74171885205381,0.3350687181621521,1.4411714665952107,1.079811882461265,16,3.12359375,False
Kolkata,0,1,2,199.6045231517004,0.2887407732275279,0.9589902052800161,0.7863783098303528,23,1.2930056710775049,False
Kollam,0,1,1,98.70023064599488,-0.6664868668349357,0.4529029679035186,0.37382273330479765,16,0.12308593749999991,False
Kondagaon,2,1,0,132.80430796928732,0.7617890439385254,0.6554944789972567,0.4454219586128716,16,1.8037500000000009,False
Koppal,2,1,2,144.07679162794642,0.6326259072060021,1.221074197960812,0.8617536446594729,16,4.05859375,False
Koraput,0,1,2,115.58159545077858,0.4858586893345933,0.6510339798964371,0.5371272241261243,16,0.8243749999999994,False
Korba,2,1,0,145.59380574752998,0.7748326303238963,0.8184952620443534,0.6048474428491168,16,2.975273437500001,False
Kota,1,1,1,152.79790823971547,-0.09974462355822133,1.4386041545396107,0.8794955584224273,16,1.8818750000000004,False
Kottayam,0,1,0,150.83232394258306,-1.2829327654396137,0.5414101956926932,0.39375000000000027,16,0.12839843750000002,False
Kozhikode,2,1,2,145.93902713527604,-0.5917374153931456,1.4259017635144395,1.202547925862748,16,1.27734375,False
Krishna,1,1,1,150.74952997047495,0.2909988037761675,0.7473501920390873,0.5279785576124405,16,0.7877734375000001,False
Krishnagiri,0,1,0,159.84090447067345,-0.18417483628472886,1.0925886691706075,0.8,16,1.0080859374999993,False
Kulgam,0,1,0,150.1349818663685,-1.0412556053811657,1.3334635353094584,0.9062499999999997,16,0.8710937499999998,False
Kupwara,0,1,2,128.5159961847134,-0.7004172460452112,1.6711282525391533,1.2308818929086625,16,1.6423437499999998,False
Kurnool,0,1,0,162.64815565760978,0.3274371459803246,1.5425222850902343,1.1187499999999995,16,3.5377734375000003,False
Lakhimpur,2,1,2,161.28904957612264,0.05120835217373476,1.0780174024069378,0.6311182425930932,16,1.2248437499999993,False
Lakhisarai,0,1,0,166.36568696507186,0.09071504802561303,1.0319883720275151,0.8125000000000007,16,1.1712500000000001,False
Lalitpur,1,1,1,149.20632587980433,0.21501016260527162,1.5408823073581392,1.0606404274670471,16,3.024648437499999,False
