temp_r2,temp_rmse,temp_mae,hum_r2,hum_rmse,hum_mae,temp_variance,hum_variance,fold,train_window_size,val_window_size
0.9115447280132838,1.0930417181899363,0.7526163061135724,0.8930051292862129,5.427931297417019,3.900102290811535,13.506715550917407,275.36308958484244,0,4108,4106
0.9352720199835263,0.7956628127143219,0.5990940984034784,0.9148224897567134,4.9868241528557515,3.500828610426466,9.7806128257879,291.9598736858539,1,8214,4106
0.9474255481734061,0.9083914886096749,0.6174211287260131,0.9159516160475276,4.653903189369496,3.2842344137510264,15.69536282185446,257.6946025312179,2,12320,4106
0.9257435894777782,0.818879178268998,0.6042190737098209,0.9087812862554498,4.711653909211478,3.4074030833784112,9.03037332247347,243.36763421545317,3,16426,4106
0.955853508465314,1.0195444262310578,0.6716294762043342,0.8581539176584667,5.487861361721865,3.620611684423199,23.545944443673438,212.31902797967828,4,20532,4106
