city,order_p,order_d,order_q,aic,r2,rmse,mae,n,variance,r2_undefined
Dumka,0,1,0,410.22664116556166,0.7012958975913419,1.7397956457265,1.3977777777777776,45,10.133402469135802,False
Dungarpur,1,1,1,444.2287458370736,0.7069259766567417,1.2831285775264967,1.037309648981199,45,5.617758024691356,False
Durg,1,1,1,392.6879757296441,0.640223419248724,1.684942096092939,1.2871581551260212,45,7.891091358024692,False
Dwarka,0,1,2,183.92741024959548,0.6612995400855455,0.4703268662469858,0.36266107539701,45,0.6531061728395063,False
East Godavari,0,1,1,567.4500674931769,0.7967448187286604,0.6293155339562122,0.45416632989778705,77,1.9484769775678856,False
Ernakulam,0,1,2,418.1350926459384,0.1581879365023089,1.0808071740010354,0.8394220171205689,45,1.3876543209876542,False
Erode,2,1,2,341.76933138267975,0.5221901977489452,1.0830036141935826,0.8753112035153894,45,2.4547358024691355,False
Etah,2,1,2,428.44060872601,0.7381645508723205,1.4280356007673045,1.153540518953469,45,7.788424691358024,False
Etawah,2,1,2,447.72866575801925,0.7587914893000632,1.5086143459253736,1.1753026831361357,45,9.435476543209878,False
Faizabad,0,1,1,424.99241506261615,0.7114413271772025,1.807574318030459,1.3446117141770801,45,11.322913580246913,False
Faridabad,1,1,1,533.2255425624257,0.7714524228139836,1.6177366236664792,1.2738726429215694,45,11.450883950617284,False
Faridkot,2,1,2,465.27753241882203,0.5728747879402931,1.3198597084805785,0.9859070309866442,45,4.078498765432098,False
Farrukhabad,2,1,2,422.6618448934802,0.7529071847325026,1.474819572520005,1.0930063104941847,45,8.802735802469133,False
Fatehabad,2,1,2,495.4654978921584,0.6144051843600946,1.2128712210221568,0.9749930962551313,45,3.815032098765432,False
Fatehgarh Sahib,2,1,2,467.0421416531618,0.4571141498480987,1.7636526048262222,1.311715051967665,45,5.729511111111109,False
Fatehpur,2,1,2,440.5281555987492,0.5915243600888085,1.4108668123908061,1.1644421516329748,45,4.873106172839506,False
Fazilka,1,1,1,496.3964028141521,0.4507363915843241,1.4203980691047602,1.1284846956102674,45,3.673155555555555,False
Firozabad,2,1,2,469.7058608523247,0.6246685786870646,2.032993937774294,1.625707272090018,45,11.011772839506174,False
