temp_r2,temp_rmse,temp_mae,hum_r2,hum_rmse,hum_mae,temp_variance,hum_variance,fold,train_window_size,val_window_size
0.9443859361604534,1.3462155657486665,0.9770628162169814,0.8183225186875555,9.25451268921357,6.7883426512683505,32.587015304127,471.4178361352504,0,12257,12256
0.9546865631364255,1.2412486866160106,0.8899901753912804,0.8443424262955898,8.679188814614328,6.3056521745474505,34.00091471023406,483.9360956683869,1,24513,12256
0.9414090845847395,1.475032488054805,0.9196507670370958,0.8605391230444875,8.41206459219775,6.058548677499805,37.134098783007936,507.402737227016,2,36769,12256
0.9566502574543702,1.4350750246438913,0.9665059373733551,0.8566849354259148,8.082098680936992,5.723592215728818,47.507556110371404,455.78124869515614,3,49025,12256
0.9431475191245486,1.3118445398688146,0.9296609746570141,0.8588660174450542,8.358078774532832,5.977038248479818,30.27020228991824,494.97278781954304,4,61281,12256
