city,order_p,order_d,order_q,aic,r2,rmse,mae,n,variance,r2_undefined
Jalna,2,1,1,1062.9733741567914,0.14951294273207993,16.820808964442914,11.251839535955432,45,332.67950617283947,False
Jalor,2,1,2,938.4895366758755,0.1416075509529331,14.256501416865326,9.71637008196073,45,236.7772839506172,False
Jalpaiguri,0,1,2,937.3870959598323,-0.0959199517087932,20.45908877169415,15.948397787653992,45,381.93876543209876,False
Jammu,1,1,1,950.5172961829562,0.38897101135247414,12.234528839040218,8.204285045426847,45,244.96987654320986,False
Jamnagar,0,1,2,890.6359476630992,0.36309779542498644,13.64795548396055,10.937073443385886,45,292.45728395061724,False
Jamtara,1,1,1,959.7090708113535,-0.07605088332179344,15.500069002996533,11.896791764347965,45,223.27209876543213,False
Jamui,1,1,1,974.1723663379893,0.13628348550549496,14.464965226526656,10.16638681222897,45,242.24987654320984,False
Jangaon,1,1,1,982.373481039001,0.22513492850831585,11.970666228613037,9.143112322349825,45,184.93135802469135,False
Janjgir,1,1,1,931.4992508808189,-0.06156219878497904,14.428424178095804,10.691256514448668,45,196.10666666666665,False
Jashpur,1,1,1,955.8119839053905,-0.04327986991944832,17.692430182738633,13.96654766206912,45,300.0365432098765,False
Jaunpur,1,1,1,1003.7989414657483,0.39470213771296647,12.088966699870646,8.917810909099412,45,241.44,False
Jhabua,0,1,2,917.927685235542,0.4929520032535454,6.033929044416055,4.678278271391765,45,71.80444444444444,False
Jhajjar,2,1,1,1052.2616250863327,0.4079708821406166,13.944108065708772,10.129426449208527,45,328.4266666666666,False
Jhalawar,1,1,2,960.6706810572553,0.19603508978910855,9.352274050497293,6.871189618227145,45,108.79209876543209,False
Jhansi,1,1,0,957.3820807933715,0.23994502664736406,12.477160200752516,8.348829821521488,45,204.82666666666665,False
Jhargram,1,1,2,964.0228906285327,0.135369273958597,17.697565770501825,13.772308877262104,45,362.24000000000007,False
Jharsuguda,1,1,1,942.3019288120919,0.011278460943318969,17.35703392358979,13.018290553006153,45,304.70320987654327,False
